#Orgánico,Funcional,Económico,R,Denominación Aplicación,Crédito Inicial 2022,Crédito Definitivo 2022,Obligado 
0171,3351,14100,,Otro personal,79871.0,79871.0,23100.72
0171,3351,16000,,Seguridad social a cargo del ayuntamiento,139164.0,139164.0,63852.88
0171,3351,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,8368.0,8368.0,3801.42
0171,3351,22111,,Otros enseres,1500.0,1500.0,0.0
0171,3351,22741,,Cursos de euskera para madres y padres,315000.0,339000.0,184059.0
0171,3351,22742,,Udal langileentzako ikastaroak,8500.0,8500.0,665.0
0171,3351,22780,,Plan euskera,200000.0,200000.0,4127.37
0171,3351,22799,,Traducciones externas euskera,10000.0,10000.0,0.0
0171,3351,41803,,Convenio Euskaltzaindia,63000.0,63000.0,50400.0
0171,3351,41803,R,Convenio Euskaltzaindia,0.0,12600.0,12600.0
0171,3351,42302,,Convenio con la cámara de comercio,0.0,10500.0,0.0
0171,3351,48001,,Subvenciones a particulares para estudios de euskera,150000.0,150000.0,0.0
0171,3351,48002,,Becas y bolsas de estudio al personal,30000.0,30000.0,239.0
0171,3351,48003,,Subvenciones cursos euskera a Euskaltegi,99000.0,75000.0,0.0
0171,3351,48005,,Subvención plan general uso del euskera,120000.0,120000.0,0.0
0171,3351,48005,A,Subvención plan general uso del euskera,0.0,457.44,457.44
0171,3351,48005,R,Subvención plan general uso del euskera,0.0,18847.76,3623.06
0171,3351,48044,,Convenio GEU,77175.0,77175.0,61740.0
0171,3351,48044,R,Convenio GEU,0.0,15435.0,15435.0
0171,3351,48048,,Convenio asociacion Tinko,10500.0,10500.0,8400.0
0171,3351,48048,R,Convenio asociacion Tinko,0.0,2100.0,2100.0
0171,3351,48049,,Convenio asociación Euskharan,25000.0,25000.0,20000.0
0171,3351,48049,R,Convenio asociación Euskharan,0.0,3600.0,3600.0
0171,3351,48064,,Convenio Korrika,4000.0,4000.0,3200.0
0171,3351,48065,,Convenio Euskaraldia,50000.0,50000.0,40000.0
0171,3351,48065,R,Convenio Euskaraldia,0.0,10000.0,10000.0
0171,3351,48101,,Convenio Araba Euskaraz,25000.0,25000.0,20000.0
0171,3351,48103,,Convenio Lazarraga,65000.0,224459.56,0.0
0171,3351,48104,,Convenio Eusko Ikaskuntza,5000.0,5000.0,0.0
0171,3351,48997,,Convenio Bai Euskarari,23100.0,23100.0,18480.0
0171,3351,48997,R,Convenio Bai Euskarari,0.0,4620.0,4620.0
0171,3351,62501,,Euskararen Etxea,300000.0,300000.0,0.0
0171,3351,62800,,Adquisición publicaciones y libros,1000.0,1000.0,70.0
0180,3293,41902,,Convenio UPV-EHU cursos derecho internacional,0.0,30000.0,24000.0
0180,9271,12000,,Retribuciones básicas de funcionariosinete,144862.0,144862.0,69625.79
0180,9271,12100,,Retribuciones complementarias funcionarios,157166.0,157166.0,79028.45
0180,9271,13000,,Retribuciones personal laboral fijo,41271.0,41271.0,0.0
0180,9271,14100,,Otro personal,8347.0,8347.0,0.0
0180,9271,16000,,Seguridad social a cargo del ayuntamiento,101047.0,101047.0,40459.01
0180,9271,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,6063.0,6063.0,2850.37
0180,9271,22603,,Publicaciones y publicidad,600000.0,600000.0,319885.7
0180,9271,22603,R,Publicaciones y publicidad,0.0,101648.36,0.0
0180,9271,22612,,Adquisición prensa diaria,25000.0,25000.0,14990.6
0180,9271,22616,,Servicios de asistencia técnica a prensa,20000.0,20000.0,12457.27
0180,9271,22616,R,Servicios de asistencia técnica a prensa,0.0,444.01,0.0
0180,9271,22628,,Comunicación audiovisual,10000.0,10000.0,5989.5
0180,9271,22631,,Participación municipal en otras instituciones,28000.0,28000.0,28630.15
0180,9271,22632,,Suscripciones,500.0,500.0,124.99
0180,9271,22634,,Organización de eventos  y gastos de representación,100400.0,100400.0,68665.58
0180,9271,22634,R,Organización de eventos  y gastos de representación,0.0,9105.25,0.0
0180,9271,22645,,Anuncios oficiales por ley,200000.0,200000.0,0.0
0180,9271,22730,,Servicio almacenaje fondos editoriales,20000.0,20000.0,16357.52
0180,9271,22732,,Contratos de prestación de servicios,30000.0,30000.0,3704.6
0180,9271,22732,R,Contratos de prestación de servicios,0.0,5280.05,0.0
0180,9271,22799,,Servicios de traducción,23000.0,23000.0,6079.67
0180,9271,62505,,Otros enseres,2500.0,2500.0,1572.89
0180,9271,62518,,Renovación actualización sala de prensa,50000.0,50000.0,0.0
0181,2327,12000,,Retribuciones básicas de funcionariosinete,56066.0,56066.0,30542.38
0181,2327,12100,,Retribuciones complementarias funcionarios,69638.0,69638.0,37201.26
0181,2327,14100,,Otro personal,1.0,1.0,21988.34
0181,2327,16000,,Seguridad social a cargo del ayuntamiento,37990.0,37990.0,26282.07
0181,2327,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,0.0,0.0,362.04
0181,2361,22604,,Estrategia antirumor,42500.0,42500.0,13474.51
0181,2361,22608,,Programa de (información,31000.0,31000.0,7692.83
0181,2361,22610,,Ciudad educadora,17500.0,17500.0,6211.0
0181,2361,22613,,Traducción e interpretación,50000.0,50000.0,11077.31
0181,2361,22642,,Plan de convivencia y diversidad,103054.0,97054.0,17598.71
0181,2361,41910,,Conv. red vasca antirrumores,5000.0,5000.0,0.0
0181,2361,41910,R,Conv. red vasca antirrumores,0.0,1000.0,1000.0
0181,2361,48128,,Convenio Arabako Gorrak,22000.0,22000.0,17600.0
0181,2361,48128,R,Convenio Arabako Gorrak,0.0,4400.0,4400.0
0181,2361,48901,,Convocatoria general de subvenciones,60000.0,60000.0,0.0
0181,2361,48901,R,Convocatoria general de subvenciones,0.0,11999.99,10341.94
0181,2361,48970,,Conv.asoc.Eginaren eginez,30000.0,30000.0,0.0
0181,2361,48970,R,Conv.asoc.Eginaren eginez,0.0,3600.0,3600.0
0181,2361,48983,,Convenio Goian,104000.0,110000.0,88000.0
0181,2361,48983,R,Convenio Goian,0.0,20800.0,20800.0
0181,2361,48986,,Fundación memorial 3 de marzo,25000.0,25000.0,0.0
0210,1502,11000,,Retribuciones personal eventual gabinete,46991.77,46991.77,36779.65
0210,1502,12000,,Retribuciones básicas de funcionariosinete,35391.0,35391.0,22185.9
0210,1502,12100,,Retribuciones complementarias funcionarios,59054.0,59054.0,30310.0
0210,1502,14100,,Otro personal,61319.0,61319.0,24416.31
0210,1502,16000,,Seguridad social a cargo del ayuntamiento,55137.0,55137.0,28984.8
0210,1502,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,3342.0,3342.0,1551.76
0210,1502,22004,,Edición y reproducción de cartografía y proyectos,5000.0,5000.0,600.0
0210,1502,22111,,Menaje,2000.0,2000.0,58.23
0210,1502,22205,,"Reuniones,conferencias y congresos",5000.0,5000.0,6900.0
0210,1502,22707,,Asistencias técnicas,4000.0,4000.0,0.0
0210,1502,23901,,Indemnizaciones jurados expropiación,1000.0,1000.0,0.0
0211,1511,12000,,Retribuciones básicas de funcionariosinete,209610.0,209610.0,132560.47
0211,1511,12100,,Retribuciones complementarias funcionarios,262620.0,262620.0,167923.69
0211,1511,14100,,Otro personal,73368.0,73368.0,49564.98
0211,1511,16000,,Seguridad social a cargo del ayuntamiento,154525.0,154525.0,94385.0
0211,1511,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,8002.0,8002.0,6935.67
0211,1511,60001,,Expropiaciones y adquisición de suelo,500000.0,500000.0,99688.99
0211,1511,60001,R,Expropiaciones y adquisición de suelo,0.0,176790.05,176790.05
0211,1511,60926,,Regularización convenio obispado aparcamiento catedral,50000.0,50000.0,0.0
0211,1511,61405,,Revisión del catálogo ciudad,40000.0,40000.0,0.0
0211,1511,61405,R,Revisión del catálogo ciudad,0.0,18143.95,18143.95
0211,1511,64202,,Actualizaciones cartográficas,72500.0,72500.0,0.0
0211,1511,64203,,Honorarios,132000.0,132000.0,62.4
0211,1511,64203,R,Honorarios,0.0,16335.0,0.0
0211,1511,64206,,Revisión PGOU,15000.0,15000.0,0.0
0211,1511,64206,A,Revisión PGOU,0.0,576000.0,0.0
0211,1511,64208,,Revisión plan especial casco histórico,200000.0,200000.0,0.0
0211,1511,64212,,Previsión cuotas urbanización,50000.0,50000.0,0.0
0211,1511,64334,,Honorarios notarios registro regularización propiedades,50000.0,50000.0,0.0
0213,1512,12000,,Retribuciones básicas de funcionariosinete,288371.0,288371.0,191534.59
0213,1512,12100,,Retribuciones complementarias funcionarios,325062.0,325062.0,265906.01
0213,1512,14100,,Otro personal,150956.0,150956.0,148963.72
0213,1512,16000,,Seguridad social a cargo del ayuntamiento,200235.0,200235.0,167808.83
0213,1512,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,12118.0,12118.0,9193.34
0213,1512,22620,,Obras subsidiarias y apuntalamiento,10000.0,10000.0,0.0
0213,1512,22620,A,Obras subsidiarias y apuntalamiento,0.0,39627.67,0.0
0213,1512,22747,,Inspecc técnica edificios intervención Edif. casco histórico,40000.0,40000.0,2869.64
0214,1502,62630,,Licencias software,25000.0,25000.0,0.0
0214,1502,62901,,Adquisición equipos,5000.0,5000.0,386.15
0214,1502,64201,,Estudios y proyectos,30000.0,30000.0,18416.2
0214,1502,64201,R,Estudios y proyectos,0.0,17061.0,0.0
0214,1502,64516,A,Gasteiz Antzokia,0.0,636079.17,290259.02
0214,3421,62257,A,Frontones Beti Jai,0.0,51740.38,51740.38
0214,3421,62257,R,Frontones Beti Jai,0.0,54518.9,54518.9
0214,9211,12000,,Retribuciones básicas de funcionariosinete,198509.0,198509.0,103123.31
0214,9211,12100,,Retribuciones complementarias funcionarios,239071.0,239071.0,123869.88
0214,9211,14100,,Otro personal,68091.0,68091.0,27126.64
0214,9211,16000,,Seguridad social a cargo del ayuntamiento,147780.0,147780.0,71542.47
0214,9211,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,9249.0,9249.0,4349.8
0214,9211,60199,,Obras campo fútbol Olarambe,0.0,700000.0,0.0
0214,9211,60507,,Aramangelu - Abetxuko,300000.0,300000.0,0.0
0214,9211,62201,R,Reformas edificio complejo Gamarra,0.0,535263.2,490142.82
0214,9211,62215,,Inversiones en patrimonio municipal,1000000.0,988475.0,7350.75
0214,9211,62226,,Rehabilitación viviendas municipales,200000.0,200000.0,0.0
0214,9211,62278,,Centro protección animal,1000000.0,1000000.0,0.0
0214,9211,62278,R,Centro protección animal,0.0,330000.0,0.0
0214,9211,62297,,Rehabilitación edificios mples. directiva 2012/2017 UE,800000.0,800000.0,0.0
0214,9211,62297,R,Rehabilitación edificios mples. directiva 2012/2017 UE,0.0,224987.4,0.0
0214,9211,64326,,Plan de reactivación del centro urbano,250000.0,421553.0,0.0
0214,9211,64326,R,Plan de reactivación del centro urbano,0.0,250000.0,0.0
0214,9211,64516,A,Gasteiz Antzokia,0.0,1498010.0,61256.25
0214,9212,62290,,Reforma Teatro Principal,950000.0,950000.0,0.0
0216,1502,12000,,Retribuciones básicas de funcionariosinete,332265.0,332265.0,162563.96
0216,1502,12100,,Retribuciones complementarias funcionarios,399181.0,399181.0,195861.88
0216,1502,14100,,Otro personal,88719.0,88719.0,44948.74
0216,1502,16000,,Seguridad social a cargo del ayuntamiento,238724.0,238724.0,113810.52
0216,1502,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,11265.0,11265.0,6087.83
0218,1741,60150,,Obras en pueblos,150000.0,755000.0,0.0
0218,1741,60150,R,Obras en pueblos,0.0,88942.84,86756.38
0218,1741,60700,,Mejora paisajística zona rural,20000.0,20000.0,5162.16
0218,1741,72000,,A la DFA para la ejecución de caminos parcelarios,0.0,0.0,0.0
0218,1741,73401,,Cofinanciación obras plan foral,200000.0,200000.0,0.0
0218,1742,22700,,"Recogida residuos, mantenimiento ELM y cementerios",1150000.0,1150000.0,450769.65
0218,1743,21000,,Infraestructura y bienes naturales,60000.0,60000.0,38052.5
0218,1743,21902,,"Mantenimiento vías forestales, plantaciones y espacios naturales",60000.0,60000.0,977.08
0218,1743,21902,R,"Mantenimiento vías forestales, plantaciones y espacios naturales",0.0,194.79,194.79
0218,1743,21911,,Mantenimiento jardines núcleos rurales,292661.86,292661.86,124223.0
0218,1743,22111,,Menaje,19145.0,19145.0,3850.98
0218,1743,22145,,Recuperación espacios degradados,30000.0,30000.0,4125.98
0218,1743,72000,,A la DFA para la ejecución de caminos parcelarios,100000.0,100000.0,0.0
0218,1749,12000,,Retribuciones básicas de funcionariosinete,140878.0,140878.0,71857.3
0218,1749,12100,,Retribuciones complementarias funcionarios,202396.0,202396.0,102860.12
0218,1749,13000,,Retribuciones personal laboral fijo,116614.0,116614.0,61710.06
0218,1749,16000,,Seguridad social a cargo del ayuntamiento,135519.0,135519.0,64997.86
0218,1749,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,8930.0,8930.0,4443.11
0218,1749,48112,,Convenio asociación concejos,115000.0,115000.0,92000.0
0218,1749,78919,,Subvenc.para centros sociales,40000.0,40000.0,0.0
0218,1749,78919,R,Subvenc.para centros sociales,0.0,40000.0,39932.0
022201,1691,12000,,Retribuciones básicas de funcionariosinete,150101.0,150101.0,63359.94
022201,1691,12100,,Retribuciones complementarias funcionarios,194586.0,194586.0,82858.25
022201,1691,14100,,Otro personal,43531.0,43531.0,51535.5
022201,1691,16000,,Seguridad social a cargo del ayuntamiento,120189.0,120189.0,64307.59
022201,1691,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,6456.0,6456.0,3211.88
022201,1721,60305,,Instalaciones del vertedero Gardelegi,20000.0,20000.0,0.0
022201,1722,62916,,Calidad ambiental del vertedero,75000.0,75000.0,0.0
022202,1623,60706,,Plan de residuos,0.0,0.0,0.0
022202,1623,60711,,Adecuación vertedero real decreto 14/81/2001,0.0,0.0,0.0
022202,1623,64316,,Plan de acción del mapa estratégico de ruidos,0.0,0.0,0.0
022202,1722,12000,,Retribuciones básicas de funcionariosinete,1805.0,1805.0,0.0
022202,1722,12100,,Retribuciones complementarias funcionarios,3626.0,3626.0,0.0
022202,1722,16000,,Seguridad social a cargo del ayuntamiento,1233.0,1233.0,0.0
022202,1722,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,111.0,111.0,0.0
022202,1722,48196,,Convenio Gaia,0.0,0.0,0.0
022202,1722,60182,,Proyecto árboles,0.0,0.0,0.0
022202,1722,60919,,Infraestructuras anillo verde,0.0,0.0,0.0
022202,1722,64329,,Plan sensibilización ruidos casco medieval,0.0,0.0,0.0
022202,1722,64330,,Red de control del ruido,0.0,0.0,0.0
022203,1621,22700,,"Contrato serv limpieza, recogida y transporte RSU",8731336.7,10162598.39,4149427.65
022203,1621,22700,R,"Contrato serv limpieza, recogida y transporte RSU",0.0,50952.59,9687.04
022203,1621,22703,,Contrato recogida neumática en casco medieval,2346707.96,2346707.96,978601.32
022203,1621,22703,R,Contrato recogida neumaática en casco medieval,0.0,41706.48,41706.48
022203,1621,22715,,Recogidas selectivas de residuos,500000.0,500000.0,88994.39
022203,1621,22715,A,Recogidas selectivas de residuos,0.0,28656.97,28656.97
022203,1621,22715,R,Recogidas selectivas de residuos,0.0,225217.71,111220.97
022203,1621,22724,,Contrato de explotación de garbigunes,567931.32,567931.32,94349.04
022203,1622,21204,,Mantenimiento de las instalaciones del vertedero,10000.0,205000.0,130.16
022203,1622,22707,,Actuaciones conservación biodiversidad,0.0,178514.67,23984.92
022203,1622,22723,,Contrato explotacion del vertedero,1416496.09,1416496.09,527088.95
022203,1622,64304,,"Honorarios,estudios y proyectos",20000.0,20000.0,0.0
022203,1622,64304,R,"Honorarios,estudios y proyectos",0.0,17968.5,17968.5
022203,1622,64318,,Actuaciones conservacion diversidad,200000.0,96375.0,10332.91
022203,1623,22111,,Menaje,5000.0,5000.0,105.14
022203,1623,22702,,Contrato explotación planta RSU Jundiz,8321927.96,8321927.96,3467470.0
022203,1623,22710,,Contrato recogida voluminosos,1562302.7,1562302.7,650959.65
022203,1623,22710,R,Contrato recogida voluminosos,0.0,781151.35,12599.18
022203,1623,47133,,Convenio fundación Vital plasticos 0,20000.0,20000.0,0.0
022203,1623,60907,,"Control de calidad agua, aire y suelo",55000.0,55000.0,0.0
022203,1623,62901,,Adquisición equipos,6000.0,6000.0,0.0
022203,1631,22700,,Limpieza viaria,16757999.49,15776737.8,6258417.95
022203,1722,12000,,Retribuciones básicas de funcionariosinete,170192.0,170192.0,84457.51
022203,1722,12100,,Retribuciones complementarias funcionarios,231170.0,231170.0,109834.21
022203,1722,13000,,Retribuciones personal laboral fijo,13466.0,13466.0,0.0
022203,1722,14100,,Otro personal,1716.0,1716.0,20314.48
022203,1722,16000,,Seguridad social a cargo del ayuntamiento,129007.0,129007.0,66611.99
022203,1722,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,6870.0,6870.0,3866.24
022204,1711,12000,,Retribuciones básicas de funcionariosinete,65541.0,65541.0,32933.71
022204,1711,12100,,Retribuciones complementarias funcionarios,84123.0,84123.0,42084.66
022204,1711,13000,,Retribuciones personal laboral fijo,73811.0,73811.0,44594.76
022204,1711,16000,,Seguridad social a cargo del ayuntamiento,64674.0,64674.0,34667.24
022204,1711,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,4106.0,4106.0,2043.02
022204,1711,21073,,Conservación arboreto,26250.0,26250.0,4648.21
022204,1711,21074,,Trabajos de conservación anillo verde exterior,400000.0,400000.0,90849.73
022204,1711,21074,R,Trabajos de conservación anillo verde exterior,0.0,25543.23,25543.23
022204,1711,22699,,Estrategia de economía circular,55000.0,55000.0,5266.25
022204,1711,47139,,Subvención plan aislamiento acústico ZPAE,150000.0,0.0,0.0
022204,1711,60916,,Agenda local 2030,60000.0,20000.0,0.0
022204,1711,60916,R,Agenda local 2030,0.0,25137.75,25137.75
022204,1711,60931,,Eu - plan acción agenda urbana local VG,0.0,301290.0,31956.1
022204,1711,64305,,Plan de acción clima energía sostenible,70000.0,70000.0,0.0
022204,1711,64305,A,Plan de acción clima energía sostenible,0.0,19833.33,19833.33
022204,1711,64305,R,Plan de acción clima energía sostenible,0.0,74573.96,3966.66
022204,1711,64319,,Red de control campos electromagnéticos,5000.0,5000.0,0.0
022204,1711,64319,R,Red de control campos electromagnéticos,0.0,9026.6,9026.6
022204,1711,64321,,Plan de energías renovables,125000.0,125000.0,1555.83
022204,1711,64336,,Inversiones transición energética,465000.0,465000.0,2173.77
022204,1711,64336,R,Inversiones transición energética,0.0,299492.35,85729.45
022204,1711,78004,,Subv. plan aislamiento acústico zpae,0.0,1000000.0,0.0
022204,4312,62223,,EU-instalación fotovoltáica en cubierta abastos,0.0,136518.0,0.0
022301,1623,60706,,Plan de residuos,85000.0,85000.0,0.0
022301,1623,60711,,Adecuación vertedero real decreto 14/81/2001,800000.0,800000.0,0.0
022301,1623,60711,A,Adecuación vertedero real decreto 14/81/2001,0.0,34978.75,0.0
022301,1623,60711,R,Adecuación vertedero real decreto 14/81/2001,0.0,1531945.19,0.0
022301,1691,12000,,Retribuciones básicas de funcionariosinete,50898.0,50898.0,26166.36
022301,1691,12100,,Retribuciones complementarias funcionarios,66038.0,66038.0,34592.12
022301,1691,14100,,Otro personal,87482.0,87482.0,43171.38
022301,1691,16000,,Seguridad social a cargo del ayuntamiento,54439.0,54439.0,27870.34
022301,1691,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,3007.0,3007.0,3049.25
022301,1691,21040,,Mantenimiento de equipos y control y diagnóstico,130000.0,130000.0,0.0
022301,1691,22115,,Repuestos y fungibles,5000.0,5000.0,0.0
022301,1691,48196,,Convenio Gaia,10000.0,10000.0,0.0
022301,1721,21040,R,Mantenimiento y reparación de equipos de control,0.0,86432.72,21608.18
022301,1721,64316,,Plan de acción del mapa estratégico de ruidos,75000.0,75000.0,0.0
022301,1721,64316,R,Plan de acción del mapa estratégico de ruidos,0.0,55660.0,0.0
022301,1721,64329,,Plan sensibilización ruidos casco medieval,25000.0,25000.0,0.0
022301,1721,64330,,Red de control del ruido,6000.0,6000.0,0.0
022301,1721,64330,R,Red de control del ruido,0.0,4815.8,4815.8
022301,1722,60182,,Proyecto árboles,50000.0,50000.0,0.0
022301,1722,60182,A,Proyecto árboles,0.0,41.91,0.0
022301,1722,60182,R,Proyecto árboles,0.0,3227.21,3227.21
022301,1722,60919,,Infraestructuras anillo verde,10000.0,10000.0,0.0
022301,1722,60932,,EU - jardín botánico de Olárizu,0.0,1040600.0,0.0
022301,1722,60933,,EU - mejoras en la conectividad del anillo verde,0.0,429550.0,0.0
022301,1722,64321,A,Plan de energías renovables,0.0,54021.66,54021.66
0224,1514,12000,,Retribuciones básicas de funcionariosinete,92426.0,92426.0,0.0
0224,1514,12100,,Retribuciones complementarias funcionarios,172464.0,172464.0,0.0
0224,1514,14100,,Otro personal,83791.0,83791.0,0.0
0224,1514,16000,,Seguridad social a cargo del ayuntamiento,115175.0,115175.0,0.0
0224,1514,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,5480.0,5480.0,0.0
0320,1301,11000,,Retribuciones personal eventual gabinete,12606.75,12606.75,0.0
0320,1301,12000,,Retribuciones básicas de funcionariosinete,76989.0,76989.0,38430.67
0320,1301,12100,,Retribuciones complementarias funcionarios,102046.0,102046.0,54171.48
0320,1301,16000,,Seguridad social a cargo del ayuntamiento,42553.0,42553.0,20611.71
0320,1301,16500,,Cuotas Elkarkidetza a cargo ayuntamiento,2833.0,2833.0,1409.45
