#Orgánico,Funcional,Económico,R,Denominación Aplicación,Crédito Inicial 2022,Crédito Definitivo 2022,Obligado 
0160,2381,12100,,Retribuciones complementarias funcionarios,190054.0,190054.0,73581.86
0160,2381,14100,,Otro personal,47097.0,47097.0,47509.61
0160,2381,16000,,Seguridad social a cargo del ayuntamiento,109498.0,109498.0,64820.84
0160,2381,16500,,Cuotas elkarkidetza a cargo ayuntamiento,6515.0,6515.0,2782.06
0160,2381,22711,,Plan para la igualdad,65000.0,65000.0,15024.29
0160,2381,22712,,Casa-escuela empoderamiento feminista,245000.0,245000.0,107248.73
0160,2381,22712,R,Casa-escuela empoder feminista,0.0,1556.94,0.0
0160,2381,22713,,Prevención y atención violencia machista,100000.0,200000.0,40499.99
0160,2381,22714,,Agenda diversidad sexual y de genero,40000.0,40000.0,13767.54
0160,2381,48120,,Convenio observatorio lgtbi,100000.0,100000.0,0.0
0160,2381,48139,,Convocatoria de subvenciones a asoc. mujeres,100000.0,100000.0,80000.02
0160,2381,48139,R,Convocatoria de subvenciones a asoc. mujeres,0.0,17000.0,1959.45
0160,2381,62925,,Edificios igualdad,12000.0,12000.0,303.4
0171,3351,12000,,Retribuciones basicas de funcionarios,200353.42,200353.42,97364.44
0171,3351,12100,,Retribuciones complementarias funcionarios,243547.0,243547.0,124554.14
0171,3351,14100,,Otro personal,113195.0,113195.0,64632.29
0171,3351,16000,,Seguridad social a cargo del ayuntamiento,170075.0,170075.0,81081.85
0171,3351,16500,,Cuotas elkarkidetza a cargo ayuntamiento,8145.0,8145.0,4168.85
0171,3351,22111,,Otros enseres,1500.0,1500.0,396.15
0171,3351,22741,,Cursos de euskera para madres y padres,560000.0,560000.0,283114.03
0171,3351,22742,,Udal langileentzako ikastaroak,8500.0,8500.0,220.0
0171,3351,22780,,Plan euskera,200000.0,196000.0,47966.72
0171,3351,22781,,Gasteiz euskararen hiria,50000.0,50000.0,0.0
0171,3351,22799,,Traducciones externas euskera,10000.0,10000.0,2098.36
0171,3351,41803,,Convenio euskaltzaindia,63000.0,63000.0,50400.0
0171,3351,41803,R,Convenio euskaltzaindia,0.0,12600.0,12600.0
0171,3351,42302,,Convenio con la camara de comercio,10500.0,10500.0,0.0
0171,3351,42302,A,Convenio con la camara de comercio,0.0,2100.0,0.0
0171,3351,42302,R,Convenio con la camara de comercio,0.0,2100.0,0.0
0171,3351,48001,,Subvenciones a particulares para estudios de euskera,150000.0,150000.0,0.0
0171,3351,48002,,Becas y bolsas de estudio al personal,30000.0,30000.0,0.0
0171,3351,48005,,Subvencion plan general uso del euskera,120000.0,120000.0,0.0
0171,3351,48005,A,Subvencion plan general uso del euskera,0.0,6774.12,6070.83
0171,3351,48005,R,Subvencion plan general uso del euskera,0.0,19199.97,3039.68
0171,3351,48044,,Convenio geu,77175.0,77175.0,61740.0
0171,3351,48044,R,Convenio geu,0.0,15435.0,15435.0
0171,3351,48048,,Convenio asociacion tinko,10500.0,10500.0,8400.0
0171,3351,48048,R,Convenio asociacion tinko,0.0,2100.0,2100.0
0171,3351,48049,,Convenio asociación euskharan,25000.0,25000.0,20000.0
0171,3351,48049,R,Convenio asociación euskharan,0.0,5000.0,5000.0
0171,3351,48064,,Convenio korrika,0.0,4000.0,3200.0
0171,3351,48065,,Convenio euskaraldia,50000.0,50000.0,40000.0
0171,3351,48065,R,Convenio euskaraldia,0.0,10000.0,10000.0
0171,3351,48101,,Convenio araba euskaraz,20000.0,20000.0,16000.0
0171,3351,48101,R,Convenio araba euskaraz,0.0,4000.0,4000.0
0171,3351,48103,,Convenio lazarraga - izaskun arrue kulturgunea,350000.0,350000.0,260000.0
0171,3351,48997,,Convenio bai euskarari,23100.0,23100.0,18480.0
0171,3351,48997,R,Convenio bai euskarari,0.0,4620.0,4620.0
0171,3351,62501,,Euskararen etxea,190000.0,225494.0,0.0
0171,3351,62800,,Adquisicion publicaciones y libros,1000.0,1000.0,0.0
0180,3293,41902,,Convenio upv-cursos dchos.internacional,30000.0,30000.0,24000.0
0180,3293,41902,R,Convenio upv-cursos dchos.internacional,0.0,6000.0,4115.19
0180,9271,12000,,Retribuciones basicas de funcionarios,165129.19,165129.19,86626.84
0180,9271,12100,,Retribuciones complementarias funcionarios,207562.0,207562.0,103699.65
0180,9271,14100,,Otro personal,27019.0,27019.0,8781.63
0180,9271,16000,,Seguridad social a cargo del ayuntamiento,125958.0,125958.0,59167.59
0180,9271,16500,,Cuotas elkarkidetza a cargo ayuntamiento,8007.0,8007.0,4003.09
0180,9271,22603,,Publicaciones y publicidad,600000.0,600000.0,300234.69
0180,9271,22612,,Adquisicion prensa diaria,25000.0,25000.0,12574.83
0180,9271,22616,,Servicios de asistencia tecnica a prensa,30000.0,30000.0,13338.26
0180,9271,22628,,Comunicación audiovisual,20000.0,20000.0,0.0
0180,9271,22631,,Participacion municipal en otras instituciones,28000.0,28000.0,27296.91
0180,9271,22632,,Suscripciones,500.0,500.0,540.0
0180,9271,22634,,Organizacion de eventos  y gastos de representación,100400.0,100400.0,53045.57
0180,9271,22634,R,Organizacion de eventos  y gastos de representación,0.0,1770.23,1770.23
0180,9271,22645,,Anuncios oficiales por ley,210000.0,210000.0,0.0
0180,9271,22730,,Servicio almacenaje fondos editoriales,7000.0,7000.0,958.95
0180,9271,22732,,Contratos de prestacion de servicios,30000.0,30000.0,1963.42
0180,9271,22732,R,Contratos de prestacion de servicios,0.0,7848.08,2341.34
0180,9271,22799,,Servicios de traducción,30000.0,30000.0,22618.58
0180,9271,22799,R,Servicio de traducción,0.0,460.59,460.59
0180,9271,62505,,Otros enseres,6000.0,6000.0,3495.51
0181,2327,12000,,Retribuciones basicas de funcionarios,68173.27,68173.27,28135.1
0181,2327,12100,,Retribuciones complementarias funcionarios,89273.0,89273.0,37313.69
0181,2327,14100,,Otro personal,41972.0,41972.0,25870.1
0181,2327,16000,,Seguridad social a cargo del ayuntamiento,58710.0,58710.0,29018.81
0181,2327,16500,,Cuotas elkarkidetza a cargo ayuntamiento,2133.0,2133.0,96.95
0181,2361,22604,,Estrategia antirumor,42500.0,42500.0,24058.75
0181,2361,22608,,Programa de (in)formación,30000.0,30000.0,1484.88
0181,2361,22610,,Ciudad educadora,18000.0,18000.0,340.0
0181,2361,22610,R,Ciudad educadora,0.0,6930.0,6930.0
0181,2361,22613,,Traduccion e interpretacion,44600.0,44600.0,16819.63
0181,2361,22642,,Plan de convivencia y diversidad,120000.0,165000.0,16116.23
0181,2361,41910,,Conv. red vasca antirrumores,5000.0,5000.0,0.0
0181,2361,41910,R,Conv. red vasca antirrumores,0.0,1000.0,1000.0
0181,2361,48128,,Convenio arabako gorrak,22000.0,22000.0,0.0
0181,2361,48128,R,Convenio arabako gorrak,0.0,4400.0,0.0
0181,2361,48901,,Convocatoria general de subvenciones,60000.0,60000.0,0.0
0181,2361,48901,R,Convocatoria gral. subvenciones,0.0,11999.99,11534.9
0181,2361,48970,,Conv.asoc.eginaren eginez,30000.0,30000.0,0.0
0181,2361,48970,R,Conv. asoc. eginaren eginez,0.0,6000.0,6000.0
0181,2361,48983,,Convenio goian,114000.0,114000.0,91200.0
0181,2361,48983,R,Convenio goian,0.0,22800.0,22800.0
0181,2361,48986,,Fundación memorial 3 de marzo,25000.0,25000.0,0.0
0209,1701,12000,,Retribuciones basicas de funcionarios,33134.97,33134.97,0.0
0209,1701,12100,,Retribuciones complementarias funcionarios,60888.0,60888.0,0.0
0209,1701,16000,,Seguridad social a cargo del ayuntamiento,15267.0,15267.0,0.0
0209,1701,16500,,Cuotas elkarkidetza a cargo ayuntamiento,1662.0,1662.0,0.0
0210,1502,11000,,Retribuciones personal eventual gabinete,61178.97,61178.97,224.08
0210,1502,12000,,Retribuciones basicas de funcionarios,27842.0,27842.0,33899.47
0210,1502,12100,,Retribuciones complementarias funcionarios,46711.0,46711.0,57039.13
0210,1502,16000,,Seguridad social a cargo del ayuntamiento,20647.0,20647.0,14445.62
0210,1502,16500,,Cuotas elkarkidetza a cargo ayuntamiento,1306.0,1306.0,1662.22
0210,1502,22004,,Edicion y reproduccion de cartografia y proyectos,2000.0,2000.0,0.0
0210,1502,22111,,Menaje,1000.0,1000.0,0.0
0210,1502,22205,,"Reuniones,conferencias y congresos",18000.0,6293.25,4455.5
0210,1502,22707,,Asistencias técnicas,4000.0,4000.0,0.0
0210,1502,23901,,Indemnizaciones jurados expropiacion,1000.0,1000.0,0.0
0211,1511,12000,,Retribuciones basicas de funcionarios,332832.27,332832.27,167160.08
0211,1511,12100,,Retribuciones complementarias funcionarios,442991.0,442991.0,207962.11
0211,1511,14100,,Otro personal,105586.0,105586.0,65024.44
0211,1511,16000,,Seguridad social a cargo del ayuntamiento,262571.0,262571.0,132600.5
0211,1511,16500,,Cuotas elkarkidetza a cargo ayuntamiento,18181.0,18181.0,8851.76
0211,1511,60001,,Expropiaciones y adquisicion de suelo,150000.0,150000.0,0.0
0211,1511,60001,R,Expropiaciones y adquisicion de suelo,0.0,18034.84,18034.84
0211,1511,60926,,Regularización convenio obispado aparcamiento catedral,100000.0,100000.0,0.0
0211,1511,61405,,Revisión del catálogo ciudad,37500.0,37500.0,0.0
0211,1511,64202,,Actualizaciones cartográficas,5000.0,5000.0,0.0
0211,1511,64202,R,Actualizaciones cartográficas,0.0,17908.0,17908.0
0211,1511,64203,,Honorarios,10000.0,8635.12,0.0
0211,1511,64206,,Revision pgou,96000.0,96000.0,0.0
0211,1511,64208,,Revisión plan especial casco histórico,137500.0,137500.0,0.0
0211,1511,64208,R,Revisión plan especial casco histórico,0.0,5000.0,0.0
0211,1511,64212,,Previsión cuotas urbanización,81000.0,81000.0,2643.85
0211,1511,64334,,Honorarios notarios registro regularización propiedades,21000.0,21000.0,1064.43
0213,1512,12000,,Retribuciones basicas de funcionarios,184123.98,184123.98,296813.56
0213,1512,12100,,Retribuciones complementarias funcionarios,239242.0,239242.0,377367.6
0213,1512,14100,,Otro personal,96695.0,96695.0,154337.99
0213,1512,16000,,Seguridad social a cargo del ayuntamiento,146584.0,146584.0,232663.82
0213,1512,16500,,Cuotas elkarkidetza a cargo ayuntamiento,10298.0,10298.0,12651.59
0213,1512,22620,,Obras subsidiarias y apuntalamiento,20000.0,20000.0,2814.97
0213,1512,22620,R,Obras subsidiarias y apuntalamiento,0.0,50000.0,0.0
0213,1512,22747,,Inspecc técnica edificios intervencion edif casco histórico,40000.0,40000.0,0.0
0213,1512,22747,A,Ite-intervenc casco histórico,0.0,2586.37,0.0
0213,1512,22747,R,Ite-intervenc casco historico,0.0,39985.7,0.0
0213,1512,78901,,Llegada de la fibra óptica alde zaharra,150000.0,150000.0,0.0
0214,1502,62630,,Licencias software,1000.0,1000.0,0.0
0214,1502,62901,,Adquisicion equipos,1000.0,1000.0,121.61
0214,1502,64201,,Estudios y proyectos,10000.0,10000.0,0.0
0214,1515,62213,,Piie-centro de atención diurna zaramaga,1900172.88,1565000.0,0.0
0214,9210,60205,,Eu-rehabilitación palacio maturana verastegui,500000.0,500000.0,0.0
0214,9210,60205,R,Eu-rehabilitación palacio maturana verastegui pstd faseii,0.0,1104015.02,0.0
0214,9211,12000,,Retribuciones basicas de funcionarios,224995.33,224995.33,94997.32
0214,9211,12100,,Retribuciones complementarias funcionarios,281103.0,281103.0,114949.84
0214,9211,14100,,Otro personal,0.0,0.0,13905.3
0214,9211,16000,,Seguridad social a cargo del ayuntamiento,146553.0,146553.0,65067.2
0214,9211,16500,,Cuotas elkarkidetza a cargo ayuntamiento,8206.0,8206.0,2939.16
0214,9211,60507,,Aramangelu - abetxuko,1.0,1.0,0.0
0214,9211,60507,A,Aramangelu - abetxuko,0.0,74881.41,0.0
0214,9211,62215,,Inversiones en patrimonio municipal,100000.0,100000.0,54925.54
0214,9211,62215,A,Inversiones en patrimonio municipal,0.0,221633.23,46725.46
0214,9211,62226,,Rehabilitación viviendas municipales,100000.0,100000.0,5188.61
0214,9211,62226,R,Rehabilitación viviendas municipales,0.0,210842.5,105421.26
0214,9211,62278,A,Centro protección animal,0.0,3293.78,0.0
0214,9211,62297,,Rehabilitacion edificios mples. directiva 2012/2017 ue,200000.0,200000.0,0.0
0214,9211,64326,A,Plan de reactivacion del centro urbano,0.0,119031.98,35926.73
0214,9211,64326,R,Plan de reactivacion del centro urbano,0.0,93445.54,0.0
0214,9211,64516,A, gasteiz antzokia,0.0,16878.94,0.0
0214,9211,72229,,Rehabilitación parque municipal de viviendas ensanche 21 y ayuntamiento,0.0,850000.0,0.0
0214,9212,62290,,Reforma teatro principal,5850000.0,5850000.0,0.0
0214,9212,62290,A,Reforma teatro principal,0.0,303401.45,0.0
0214,9212,62290,R,Reforma teatro principal,0.0,66232.53,0.0
0215,9211,72229,,Rehabilitación del parque municipal de viviendas de ensanche 21 y ayuntamiento,850000.0,0.0,0.0
0216,1502,12000,,Retribuciones basicas de funcionarios,245132.69,245132.69,110406.61
0216,1502,12100,,Retribuciones complementarias funcionarios,316730.0,316730.0,155102.24
0216,1502,14100,,Otro personal,35930.0,35930.0,17960.79
0216,1502,16000,,Seguridad social a cargo del ayuntamiento,166627.0,166627.0,76640.93
0216,1502,16500,,Cuotas elkarkidetza a cargo ayuntamiento,6913.0,6913.0,3058.51
022201,1691,12000,,Retribuciones basicas de funcionarios,179510.42,179510.42,77334.58
022201,1691,12100,,Retribuciones complementarias funcionarios,243831.0,243831.0,101408.08
022201,1691,14100,,Otro personal,171374.0,171374.0,84403.57
022201,1691,16000,,Seguridad social a cargo del ayuntamiento,158393.0,158393.0,83740.9
022201,1691,16500,,Cuotas elkarkidetza a cargo ayuntamiento,8887.0,8887.0,3803.45
022201,1721,60305,,Instalaciones del vertedero gardelegui,100000.0,100000.0,0.0
022201,1721,60305,R,Instalaciones del vertedero gardelegui,0.0,77822.8,623.43
022201,1722,62916,,Calidad ambiental del vertedero,75000.0,75000.0,0.0
022202,1722,22600,R,Urban new gastos diversos,0.0,79179.0,1261.3
022203,1621,22700,,"Contrato serv limpieza, recogida y transporte rsu",10010927.61,10010927.61,4149727.65
022203,1621,22700,R,"Contrato serv limpieza, recogida y transporte rsu",0.0,398479.72,0.0
022203,1621,22703,,Contrato recogida neumatica en casco medieval,1493685.72,1493685.72,622369.05
022203,1621,22703,R,Contrato recogida neumatica en casco medieval,0.0,94283.69,94283.64
022203,1621,22704,,Suministro eléctrico recogida neumática,590480.0,590480.0,108108.32
022203,1621,22704,R,Sumi elect recogida neumática,0.0,43249.67,0.0
022203,1621,22715,,Recogidas selectivas de residuos,393000.0,393000.0,133424.69
022203,1621,22715,R,Recogidas selectivas de residuos,0.0,67876.68,47445.66
022203,1621,22724,,Contrato de explotación de garbigunes,511138.19,511138.19,212974.25
022203,1622,21204,,Mantenimiento de las instalaciones del vertedero,65000.0,205000.0,62522.55
022203,1622,21204,R,Mantenimiento de las instalaciones del vertedero,0.0,25216.65,0.0
022203,1622,22699,,Otros gastos diversos,80000.0,80000.0,1197.9
022203,1622,22707,,Actuaciones conservacion biodiversidad,58500.0,58500.0,5470.91
022203,1622,22707,R,Actuaciones conservacion biodiversidad,0.0,16000.0,16000.0
022203,1622,22723,,Contrato explotacion del vertedero,1451915.75,1451915.75,238079.6
022203,1623,22111,,Menaje,5000.0,5000.0,3067.43
022203,1623,22702,,Contrato explotación planta rsu jundiz,9857325.84,9857325.84,3844367.55
022203,1623,22710,,Contrato recogida voluminosos,1562302.7,1562302.7,650959.65
022203,1623,47133,,Convenio fundación vital plasticos 0,20000.0,25000.0,0.0
022203,1623,60907,,"Control de calidad agua, aire y suelo",30000.0,30000.0,2178.0
022203,1631,22700,,Contrato servicio de limpieza viaria,15020203.08,15020203.08,6258417.95
022203,1631,22700,R,Contrato serv. limpieza viaria,0.0,747160.28,0.0
022203,1631,22701,,Plan antigrafitis,97100.0,97100.0,44856.38
022203,1722,12000,,Retribuciones basicas de funcionarios,184183.79,184183.79,79770.21
022203,1722,12100,,Retribuciones complementarias funcionarios,254562.0,254562.0,102041.77
022203,1722,14100,,Otro personal,41373.0,41373.0,91491.04
022203,1722,16000,,Seguridad social a cargo del ayuntamiento,143342.0,143342.0,91964.59
022203,1722,16500,,Cuotas elkarkidetza a cargo ayuntamiento,7961.0,7961.0,5529.51
022204,1711,12000,,Retribuciones basicas de funcionarios,65058.87,65058.87,34243.11
022204,1711,12100,,Retribuciones complementarias funcionarios,88356.0,88356.0,43290.6
022204,1711,13000,,Retribuciones personal laboral fijo,96602.0,96602.0,48551.83
022204,1711,16000,,Seguridad social a cargo del ayuntamiento,72020.0,72020.0,36764.77
022204,1711,16500,,Cuotas elkarkidetza a cargo ayuntamiento,4377.0,4377.0,2188.41
022204,1711,21073,,Conservacion arboreto,26250.0,8622.05,8622.05
022204,1711,21074,,Trabajos de conservacion anillo verde exterior,511436.51,673111.22,121395.56
022204,1711,21074,R,Trabajos de conservacion anillo verde exterior,0.0,14088.35,7928.02
022204,1711,22663,,Canon demanial arkaute-elorriaga,14000.0,14000.0,70098.08
022204,1711,22699,,Estrategia de economía circular,25000.0,25000.0,5371.3
022204,1711,60916,,Agenda local 2030,50000.0,50000.0,3000.0
022204,1711,60916,R,Agenda local 2030,0.0,78650.0,13140.6
022204,1711,62219,A,Inst placas solares fotovolt.,0.0,1002133.85,0.0
022204,1711,64305,,Plan de acción clima energía sostenible,20000.0,20000.0,0.0
022204,1711,64305,R,Plan de acción clima energía sostenible,0.0,14762.0,0.0
022204,1711,64306,,Instalación placas fotovoltaicas,128981.28,128981.28,5929.0
022204,1711,64306,R,Instalac. placas fotovoltaicas,0.0,340000.0,0.0
022204,1711,64307,,Comunidades energéticas en zonas degradadas,600000.0,15000.0,0.0
022204,1711,64319,,Red de control campos electromagnéticos,10000.0,10000.0,0.0
022204,1711,64319,R,Red de control campos electromagnéticos,0.0,6897.0,0.0
022204,1711,64321,,Plan de energías renovables,10000.0,10000.0,1725.0
022204,1711,64321,A,Plan de energías renovables,0.0,73575.5,0.0
022204,1711,64336,,Inversiones transición energética,5000.0,5000.0,0.0
022204,1711,64336,A,Inversiones transición energética,0.0,223397.46,77471.46
022204,1711,64337,,Misiones climáticas,10000.0,10000.0,0.0
022204,1711,64337,R,Misiones climáticas,0.0,8772.5,0.0
022204,1711,64338,,Plan de sensibilización ambiental (konpondu),10000.0,10000.0,0.0
022204,1711,78004,,Subv. plan aislamiento acustico zpae,100000.0,100000.0,0.0
022204,1711,78004,A,Subv. plan aislamiento acustico zpae,0.0,187478.13,0.0
022204,1722,78005,,Subvención a comunidades energéticas,0.0,585000.0,0.0
022301,1623,60711,,Adecuacion vertedero real decreto 14/81/2001,200000.0,200000.0,14970.73
022301,1623,60711,A,Adecuacion vertedero real decreto 14/81/2001,0.0,452671.09,407710.36
022301,1623,60711,R,Adecuacion vertedero real decreto 14/81/2001,0.0,594172.2,447950.21
022301,1691,12000,,Retribuciones basicas de funcionarios,56840.07,56840.07,43668.02
022301,1691,12100,,Retribuciones complementarias funcionarios,81263.0,81263.0,52351.32
022301,1691,14100,,Otro personal,0.0,0.0,19204.75
022301,1691,16000,,Seguridad social a cargo del ayuntamiento,32165.0,32165.0,37079.8
022301,1691,16500,,Cuotas elkarkidetza a cargo ayuntamiento,3325.0,3325.0,2493.33
022301,1691,21040,,Mantenimiento de equipos y control y diagnóstico,150000.0,167627.95,50180.59
022301,1691,21040,R,Mto. equipos y ctrl. diagnos.,0.0,49475.14,24737.58
022301,1691,22605,,Acciones de sostenibilidad y energia,14750.0,14750.0,0.0
022301,1691,22732,,Eu-transición energética comunitaria,232000.0,232000.0,0.0
022301,1691,22732,R,Eu-transición energética comunitaria,0.0,101195.98,0.0
022301,1691,48196,,Convenio gaia,10000.0,10000.0,0.0
022301,1721,64316,,Plan de acción del mapa estratégico de ruidos,10000.0,10000.0,0.0
022301,1721,64316,R,Plan de acción del mapa estratégico de ruidos,0.0,17787.0,0.0
022301,1721,64329,,Plan sensibilizacion ruidos casco medieval,4000.0,4000.0,0.0
022301,1721,64330,,Red de control del ruido,5049.0,5049.0,0.0
022301,1721,64330,R,Red de control del ruido,0.0,5038.44,5038.44
022301,1722,60182,,Proyecto arboles,10000.0,10000.0,0.0
022301,1722,60182,R,Proyecto arboles,0.0,29703.85,0.0
022301,1722,60183,,Actuaciones de conservación de biodiversidad,2000.0,2000.0,0.0
022301,1722,60919,,Infraestructuras anillo verde,1000.0,1000.0,0.0
022301,1722,60932,,Eu jardin botanico de olarizu,0.0,385569.35,5572.74
022301,1722,60932,A,Eu jardin botanico de olarizu,0.0,465450.05,8325.08
022301,1722,60932,R,Eu jardin botanico de olarizu,0.0,165331.55,165282.09
022301,1722,60933,,Eu-mejoras en la conectividad anillo verde (pstd fase ii),0.0,75599.46,0.0
022301,1722,60933,A,Eu-mejoras en la conectividad del anillo verde (pstd fase i),0.0,182314.59,73791.54
022301,1722,60933,R,Eu-mejoras en la conectividad anillo verde (pstd fase ii),0.0,600000.0,17121.5
022302,1515,64310,,Piie-comunidades enrgéticas y placas fotovoltáicas zaramaga,493488.39,121803.29,0.0
022302,1515,64310,R,Piie cdades enr placas zaramaga,0.0,169398.79,0.0
022302,1515,64311,,Piie comunidades energéticas zaramaga,0.0,303797.93,0.0
022302,1691,12000,,Retribuciones basicas de funcionarios,23318.81,23318.81,0.0
022302,1691,12100,,Retribuciones complementarias funcionarios,32596.0,32596.0,0.0
022302,1691,14100,,Otro personal,15932.0,15932.0,0.0
022302,1691,16000,,Seguridad social a cargo del ayuntamiento,30419.0,30419.0,0.0
022302,1691,16500,,Cuotas elkarkidetza a cargo ayuntamiento,1888.0,1888.0,0.0
0224,1514,12000,,Retribuciones basicas de funcionarios,372440.13,372440.13,0.0
0224,1514,12100,,Retribuciones complementarias funcionarios,491743.0,491743.0,0.0
0224,1514,14100,,Otro personal,180042.0,180042.0,0.0
0224,1514,16000,,Seguridad social a cargo del ayuntamiento,320720.0,320720.0,0.0
0224,1514,16500,,Cuotas elkarkidetza a cargo ayuntamiento,17805.0,17805.0,0.0
